Using seeds: [7270, 860, 5390, 5191, 5734]
n: 500, d: 50
Run 1/5 with seed 7270
7270
cpu
Epoch 254: loss upper: -25.5650, hypergrad norm: 2.2120e-06,alpha: 13.4433, step time: 1.6889
Epoch 255: loss upper: -25.5650, hypergrad norm: 2.1814e-06,alpha: 13.4433, step time: 1.7877
Epoch 256: loss upper: -25.5650, hypergrad norm: 2.1523e-06,alpha: 13.4433, step time: 1.7163
Epoch 257: loss upper: -25.5650, hypergrad norm: 2.1215e-06,alpha: 13.4433, step time: 1.7808
Epoch 258: loss upper: -25.5650, hypergrad norm: 2.0970e-06,alpha: 13.4433, step time: 1.8327
Epoch 259: loss upper: -25.5650, hypergrad norm: 2.0621e-06,alpha: 13.4433, step time: 1.7603
Epoch 260: loss upper: -25.5650, hypergrad norm: 2.0362e-06,alpha: 13.4433, step time: 1.7048
Epoch 261: loss upper: -25.5650, hypergrad norm: 2.0072e-06,alpha: 13.4433, step time: 1.6561
Epoch 262: loss upper: -25.5650, hypergrad norm: 1.9833e-06,alpha: 13.4433, step time: 1.6344
Epoch 263: loss upper: -25.5650, hypergrad norm: 1.9546e-06,alpha: 13.4433, step time: 1.7979
Epoch 264: loss upper: -25.5650, hypergrad norm: 1.9332e-06,alpha: 13.4433, step time: 1.7529
Epoch 265: loss upper: -25.5650, hypergrad norm: 1.9100e-06,alpha: 13.4433, step time: 1.5961
Epoch 266: loss upper: -25.5650, hypergrad norm: 1.8803e-06,alpha: 13.4433, step time: 1.7175
Epoch 267: loss upper: -25.5650, hypergrad norm: 1.8543e-06,alpha: 13.4433, step time: 1.7713
Epoch 268: loss upper: -25.5650, hypergrad norm: 1.8336e-06,alpha: 13.4433, step time: 1.7125
Epoch 269: loss upper: -25.5650, hypergrad norm: 1.8090e-06,alpha: 13.4433, step time: 1.7311
Epoch 270: loss upper: -25.5650, hypergrad norm: 1.7835e-06,alpha: 13.4433, step time: 1.6714
Epoch 271: loss upper: -25.5650, hypergrad norm: 1.7645e-06,alpha: 13.4433, step time: 1.7834
Epoch 272: loss upper: -25.5650, hypergrad norm: 1.7431e-06,alpha: 13.4433, step time: 1.7557
Epoch 273: loss upper: -25.5650, hypergrad norm: 1.7246e-06,alpha: 13.4433, step time: 1.9379
Epoch 274: loss upper: -25.5650, hypergrad norm: 1.6996e-06,alpha: 13.4433, step time: 1.9425
Epoch 275: loss upper: -25.5650, hypergrad norm: 1.6797e-06,alpha: 13.4433, step time: 1.6674
Epoch 276: loss upper: -25.5650, hypergrad norm: 1.6558e-06,alpha: 13.4433, step time: 1.7145
Epoch 277: loss upper: -25.5650, hypergrad norm: 1.6388e-06,alpha: 13.4433, step time: 1.9099
Epoch 278: loss upper: -25.5650, hypergrad norm: 1.6191e-06,alpha: 13.4433, step time: 1.8571
Epoch 279: loss upper: -25.5650, hypergrad norm: 1.5995e-06,alpha: 13.4433, step time: 1.7331
Epoch 280: loss upper: -25.5650, hypergrad norm: 1.5820e-06,alpha: 13.4433, step time: 1.8128
Epoch 281: loss upper: -25.5650, hypergrad norm: 1.5639e-06,alpha: 13.4433, step time: 1.7574
Epoch 282: loss upper: -25.5650, hypergrad norm: 1.5428e-06,alpha: 13.4433, step time: 1.7049
Epoch 283: loss upper: -25.5650, hypergrad norm: 1.5293e-06,alpha: 13.4433, step time: 1.8961
Epoch 284: loss upper: -25.5650, hypergrad norm: 1.5171e-06,alpha: 13.4433, step time: 1.7119
Epoch 285: loss upper: -25.5650, hypergrad norm: 1.4947e-06,alpha: 13.4433, step time: 1.7084
Epoch 286: loss upper: -25.5650, hypergrad norm: 1.4828e-06,alpha: 13.4433, step time: 1.7917
Epoch 287: loss upper: -25.5650, hypergrad norm: 1.4608e-06,alpha: 13.4433, step time: 1.7553
Epoch 288: loss upper: -25.5650, hypergrad norm: 1.4424e-06,alpha: 13.4433, step time: 1.7688
Epoch 289: loss upper: -25.5650, hypergrad norm: 1.4291e-06,alpha: 13.4433, step time: 1.7832
Epoch 290: loss upper: -25.5650, hypergrad norm: 1.4114e-06,alpha: 13.4433, step time: 1.7055
Epoch 291: loss upper: -25.5650, hypergrad norm: 1.4013e-06,alpha: 13.4433, step time: 1.6989
Epoch 292: loss upper: -25.5650, hypergrad norm: 1.3812e-06,alpha: 13.4433, step time: 1.6779
Epoch 293: loss upper: -25.5650, hypergrad norm: 1.3652e-06,alpha: 13.4433, step time: 1.5846
Epoch 294: loss upper: -25.5650, hypergrad norm: 1.3528e-06,alpha: 13.4433, step time: 1.7407
Epoch 295: loss upper: -25.5650, hypergrad norm: 1.3403e-06,alpha: 13.4433, step time: 1.9378
Epoch 296: loss upper: -25.5650, hypergrad norm: 1.3215e-06,alpha: 13.4433, step time: 1.6806
Epoch 297: loss upper: -25.5650, hypergrad norm: 1.3104e-06,alpha: 13.4433, step time: 1.7393
Epoch 298: loss upper: -25.5650, hypergrad norm: 1.2971e-06,alpha: 13.4433, step time: 1.6400
Epoch 299: loss upper: -25.5650, hypergrad norm: 1.2808e-06,alpha: 13.4433, step time: 1.6917
Epoch 300: loss upper: -25.5650, hypergrad norm: 1.2710e-06,alpha: 13.4433, step time: 1.7615
Run 2/5 with seed 860
860
cpu
Epoch 0: loss upper: -24.3269, hypergrad norm: 2.2952e+01
Epoch 1: loss upper: -26.4810, hypergrad norm: 2.7704e+01,alpha: 12.2742, step time: 1.5653
Epoch 2: loss upper: -26.7484, hypergrad norm: 1.2437e+01,alpha: 12.7708, step time: 12.9639
Epoch 3: loss upper: -26.9719, hypergrad norm: 6.1529e+00,alpha: 13.0095, step time: 9.6536
Epoch 4: loss upper: -27.1166, hypergrad norm: 3.4459e+00,alpha: 13.1412, step time: 6.6476
Epoch 5: loss upper: -27.2088, hypergrad norm: 2.0839e+00,alpha: 13.2203, step time: 5.5151
Epoch 6: loss upper: -27.2697, hypergrad norm: 1.3295e+00,alpha: 13.2705, step time: 5.0663
Epoch 7: loss upper: -27.3115, hypergrad norm: 8.8351e-01,alpha: 13.3037, step time: 4.4659
Epoch 8: loss upper: -27.3413, hypergrad norm: 6.0708e-01,alpha: 13.3265, step time: 3.6564
Epoch 9: loss upper: -27.3626, hypergrad norm: 4.2915e-01,alpha: 13.3426, step time: 3.7898
Epoch 10: loss upper: -27.3783, hypergrad norm: 3.1093e-01,alpha: 13.3543, step time: 3.2867
Epoch 11: loss upper: -27.3902, hypergrad norm: 2.3020e-01,alpha: 13.3629, step time: 2.9342
Epoch 12: loss upper: -27.3995, hypergrad norm: 1.7374e-01,alpha: 13.3694, step time: 2.5150
Epoch 13: loss upper: -27.4069, hypergrad norm: 1.3340e-01,alpha: 13.3744, step time: 2.7419
Epoch 14: loss upper: -27.4125, hypergrad norm: 1.0404e-01,alpha: 13.3782, step time: 2.7883
Epoch 15: loss upper: -27.4170, hypergrad norm: 8.2288e-02,alpha: 13.3813, step time: 2.6520
Epoch 16: loss upper: -27.4208, hypergrad norm: 6.5926e-02,alpha: 13.3838, step time: 2.3936
Epoch 17: loss upper: -27.4239, hypergrad norm: 5.3439e-02,alpha: 13.3858, step time: 2.4894
Epoch 18: loss upper: -27.4266, hypergrad norm: 4.3784e-02,alpha: 13.3874, step time: 1.9679
Epoch 19: loss upper: -27.4286, hypergrad norm: 3.6226e-02,alpha: 13.3888, step time: 2.3130
Epoch 20: loss upper: -27.4305, hypergrad norm: 3.0244e-02,alpha: 13.3899, step time: 2.0168
Epoch 21: loss upper: -27.4318, hypergrad norm: 2.5458e-02,alpha: 13.3908, step time: 2.2923
Epoch 22: loss upper: -27.4331, hypergrad norm: 2.1594e-02,alpha: 13.3917, step time: 2.2114
Epoch 23: loss upper: -27.4342, hypergrad norm: 1.8444e-02,alpha: 13.3923, step time: 2.1935
Epoch 24: loss upper: -27.4352, hypergrad norm: 1.5856e-02,alpha: 13.3929, step time: 2.0414
Epoch 25: loss upper: -27.4360, hypergrad norm: 1.3713e-02,alpha: 13.3934, step time: 2.0790
Epoch 26: loss upper: -27.4366, hypergrad norm: 1.1925e-02,alpha: 13.3939, step time: 2.1807
Epoch 27: loss upper: -27.4372, hypergrad norm: 1.0423e-02,alpha: 13.3943, step time: 2.2353
Epoch 28: loss upper: -27.4377, hypergrad norm: 9.1542e-03,alpha: 13.3946, step time: 1.8743
Epoch 29: loss upper: -27.4381, hypergrad norm: 8.0755e-03,alpha: 13.3949, step time: 2.2698
Epoch 30: loss upper: -27.4385, hypergrad norm: 7.1532e-03,alpha: 13.3952, step time: 2.0678
Epoch 31: loss upper: -27.4388, hypergrad norm: 6.3613e-03,alpha: 13.3954, step time: 2.1061
Epoch 32: loss upper: -27.4390, hypergrad norm: 5.6777e-03,alpha: 13.3956, step time: 2.0747
Epoch 33: loss upper: -27.4392, hypergrad norm: 5.0849e-03,alpha: 13.3958, step time: 1.9319
Epoch 34: loss upper: -27.4394, hypergrad norm: 4.5683e-03,alpha: 13.3960, step time: 2.1130
Epoch 35: loss upper: -27.4396, hypergrad norm: 4.1168e-03,alpha: 13.3962, step time: 2.1493
Epoch 36: loss upper: -27.4397, hypergrad norm: 3.7203e-03,alpha: 13.3963, step time: 2.1018
Epoch 37: loss upper: -27.4399, hypergrad norm: 3.3714e-03,alpha: 13.3964, step time: 2.0263
Epoch 38: loss upper: -27.4400, hypergrad norm: 3.0627e-03,alpha: 13.3965, step time: 2.3041
Epoch 39: loss upper: -27.4401, hypergrad norm: 2.7890e-03,alpha: 13.3966, step time: 2.1886
Epoch 40: loss upper: -27.4401, hypergrad norm: 2.5456e-03,alpha: 13.3967, step time: 2.1931
Epoch 41: loss upper: -27.4402, hypergrad norm: 2.3285e-03,alpha: 13.3968, step time: 1.9065
Epoch 42: loss upper: -27.4403, hypergrad norm: 2.1343e-03,alpha: 13.3969, step time: 2.0799
Epoch 43: loss upper: -27.4403, hypergrad norm: 1.9603e-03,alpha: 13.3970, step time: 2.0815
Epoch 44: loss upper: -27.4404, hypergrad norm: 1.8037e-03,alpha: 13.3970, step time: 2.1245
Epoch 45: loss upper: -27.4404, hypergrad norm: 1.6626e-03,alpha: 13.3971, step time: 2.1829
Epoch 46: loss upper: -27.4405, hypergrad norm: 1.5353e-03,alpha: 13.3972, step time: 2.2338
Epoch 47: loss upper: -27.4405, hypergrad norm: 1.4199e-03,alpha: 13.3972, step time: 2.0229
Epoch 48: loss upper: -27.4405, hypergrad norm: 1.3153e-03,alpha: 13.3973, step time: 2.1278
Epoch 49: loss upper: -27.4406, hypergrad norm: 1.2203e-03,alpha: 13.3973, step time: 2.2388
Epoch 50: loss upper: -27.4406, hypergrad norm: 1.1338e-03,alpha: 13.3974, step time: 2.0821
Epoch 51: loss upper: -27.4406, hypergrad norm: 1.0549e-03,alpha: 13.3974, step time: 2.0432
Epoch 52: loss upper: -27.4406, hypergrad norm: 9.8283e-04,alpha: 13.3974, step time: 2.1509
Epoch 53: loss upper: -27.4406, hypergrad norm: 9.1682e-04,alpha: 13.3975, step time: 2.0809
Epoch 54: loss upper: -27.4407, hypergrad norm: 8.5632e-04,alpha: 13.3975, step time: 1.9127
Epoch 55: loss upper: -27.4407, hypergrad norm: 8.0073e-04,alpha: 13.3975, step time: 2.1563
Epoch 56: loss upper: -27.4407, hypergrad norm: 7.4972e-04,alpha: 13.3976, step time: 2.0650
Epoch 57: loss upper: -27.4407, hypergrad norm: 7.0272e-04,alpha: 13.3976, step time: 2.0806
Epoch 58: loss upper: -27.4408, hypergrad norm: 6.5934e-04,alpha: 13.3976, step time: 1.8372
Epoch 59: loss upper: -27.4408, hypergrad norm: 6.1931e-04,alpha: 13.3976, step time: 2.2334
Epoch 60: loss upper: -27.4408, hypergrad norm: 5.8227e-04,alpha: 13.3976, step time: 2.1246
Epoch 61: loss upper: -27.4408, hypergrad norm: 5.4807e-04,alpha: 13.3977, step time: 2.2863
Epoch 62: loss upper: -27.4408, hypergrad norm: 5.1633e-04,alpha: 13.3977, step time: 2.1225
Epoch 63: loss upper: -27.4408, hypergrad norm: 4.8682e-04,alpha: 13.3977, step time: 2.0120
Epoch 64: loss upper: -27.4408, hypergrad norm: 4.5946e-04,alpha: 13.3977, step time: 2.0115
Epoch 65: loss upper: -27.4409, hypergrad norm: 4.3401e-04,alpha: 13.3977, step time: 1.7695
Epoch 66: loss upper: -27.4409, hypergrad norm: 4.1033e-04,alpha: 13.3978, step time: 2.1052
Epoch 67: loss upper: -27.4409, hypergrad norm: 3.8824e-04,alpha: 13.3978, step time: 2.2578
Epoch 68: loss upper: -27.4409, hypergrad norm: 3.6765e-04,alpha: 13.3978, step time: 1.8867
Epoch 69: loss upper: -27.4409, hypergrad norm: 3.4843e-04,alpha: 13.3978, step time: 2.0990
Epoch 70: loss upper: -27.4409, hypergrad norm: 3.3046e-04,alpha: 13.3978, step time: 2.0982
Epoch 71: loss upper: -27.4409, hypergrad norm: 3.1363e-04,alpha: 13.3978, step time: 2.2205
Epoch 72: loss upper: -27.4409, hypergrad norm: 2.9791e-04,alpha: 13.3978, step time: 2.2989
Epoch 73: loss upper: -27.4409, hypergrad norm: 2.8313e-04,alpha: 13.3978, step time: 2.2361
Epoch 74: loss upper: -27.4409, hypergrad norm: 2.6930e-04,alpha: 13.3979, step time: 2.1033
Epoch 75: loss upper: -27.4410, hypergrad norm: 2.5631e-04,alpha: 13.3979, step time: 1.9481
Epoch 76: loss upper: -27.4410, hypergrad norm: 2.4408e-04,alpha: 13.3979, step time: 1.9526
Epoch 77: loss upper: -27.4410, hypergrad norm: 2.3264e-04,alpha: 13.3979, step time: 2.1301
Epoch 78: loss upper: -27.4410, hypergrad norm: 2.2183e-04,alpha: 13.3979, step time: 2.1466
Epoch 79: loss upper: -27.4410, hypergrad norm: 2.1164e-04,alpha: 13.3979, step time: 2.0346
Epoch 80: loss upper: -27.4410, hypergrad norm: 2.0206e-04,alpha: 13.3979, step time: 2.1213
Epoch 81: loss upper: -27.4410, hypergrad norm: 1.9299e-04,alpha: 13.3979, step time: 1.9863
Epoch 82: loss upper: -27.4410, hypergrad norm: 1.8448e-04,alpha: 13.3979, step time: 1.8260
Epoch 83: loss upper: -27.4410, hypergrad norm: 1.7640e-04,alpha: 13.3979, step time: 2.2220
Epoch 84: loss upper: -27.4410, hypergrad norm: 1.6876e-04,alpha: 13.3979, step time: 2.0998
Epoch 85: loss upper: -27.4410, hypergrad norm: 1.6158e-04,alpha: 13.3979, step time: 2.0598
Epoch 86: loss upper: -27.4410, hypergrad norm: 1.5474e-04,alpha: 13.3979, step time: 2.1162
Epoch 87: loss upper: -27.4410, hypergrad norm: 1.4826e-04,alpha: 13.3979, step time: 2.0596
Epoch 88: loss upper: -27.4411, hypergrad norm: 1.4217e-04,alpha: 13.3980, step time: 1.9916
Epoch 89: loss upper: -27.4411, hypergrad norm: 1.3635e-04,alpha: 13.3980, step time: 2.1459
Epoch 90: loss upper: -27.4411, hypergrad norm: 1.3083e-04,alpha: 13.3980, step time: 1.9863
Epoch 91: loss upper: -27.4411, hypergrad norm: 1.2560e-04,alpha: 13.3980, step time: 2.2893
Epoch 92: loss upper: -27.4411, hypergrad norm: 1.2065e-04,alpha: 13.3980, step time: 2.1196
Epoch 93: loss upper: -27.4411, hypergrad norm: 1.1592e-04,alpha: 13.3980, step time: 2.2281
Epoch 94: loss upper: -27.4411, hypergrad norm: 1.1144e-04,alpha: 13.3980, step time: 2.0723
Epoch 95: loss upper: -27.4411, hypergrad norm: 1.0716e-04,alpha: 13.3980, step time: 2.1208
Epoch 96: loss upper: -27.4411, hypergrad norm: 1.0308e-04,alpha: 13.3980, step time: 1.9441
Epoch 97: loss upper: -27.4411, hypergrad norm: 9.9222e-05,alpha: 13.3980, step time: 1.9458
Epoch 98: loss upper: -27.4411, hypergrad norm: 9.5527e-05,alpha: 13.3980, step time: 1.4749
Epoch 99: loss upper: -27.4411, hypergrad norm: 9.2014e-05,alpha: 13.3980, step time: 1.7056
Epoch 100: loss upper: -27.4411, hypergrad norm: 8.8645e-05,alpha: 13.3980, step time: 1.5356
Epoch 101: loss upper: -27.4411, hypergrad norm: 8.5446e-05,alpha: 13.3980, step time: 1.3644
Epoch 102: loss upper: -27.4411, hypergrad norm: 8.2396e-05,alpha: 13.3980, step time: 1.7379
Epoch 103: loss upper: -27.4411, hypergrad norm: 7.9467e-05,alpha: 13.3980, step time: 1.4703
Epoch 104: loss upper: -27.4412, hypergrad norm: 7.6664e-05,alpha: 13.3980, step time: 1.5930
Epoch 105: loss upper: -27.4412, hypergrad norm: 7.3998e-05,alpha: 13.3980, step time: 1.6606
Epoch 106: loss upper: -27.4412, hypergrad norm: 7.1451e-05,alpha: 13.3980, step time: 1.6998
Epoch 107: loss upper: -27.4411, hypergrad norm: 6.9002e-05,alpha: 13.3980, step time: 1.5922
Epoch 108: loss upper: -27.4412, hypergrad norm: 6.6661e-05,alpha: 13.3980, step time: 1.5751
Epoch 109: loss upper: -27.4412, hypergrad norm: 6.4421e-05,alpha: 13.3980, step time: 1.7687
Epoch 110: loss upper: -27.4412, hypergrad norm: 6.2279e-05,alpha: 13.3980, step time: 1.8715
Epoch 111: loss upper: -27.4412, hypergrad norm: 6.0219e-05,alpha: 13.3980, step time: 1.7429
Epoch 112: loss upper: -27.4412, hypergrad norm: 5.8241e-05,alpha: 13.3980, step time: 1.6778
Epoch 113: loss upper: -27.4412, hypergrad norm: 5.6356e-05,alpha: 13.3980, step time: 1.6612
Epoch 114: loss upper: -27.4412, hypergrad norm: 5.4538e-05,alpha: 13.3980, step time: 1.5381
Epoch 115: loss upper: -27.4412, hypergrad norm: 5.2797e-05,alpha: 13.3980, step time: 1.6500
Epoch 116: loss upper: -27.4412, hypergrad norm: 5.1126e-05,alpha: 13.3980, step time: 1.7258
Epoch 117: loss upper: -27.4412, hypergrad norm: 4.9503e-05,alpha: 13.3980, step time: 1.6103
Epoch 118: loss upper: -27.4412, hypergrad norm: 4.7959e-05,alpha: 13.3980, step time: 1.6872
Epoch 119: loss upper: -27.4412, hypergrad norm: 4.6478e-05,alpha: 13.3980, step time: 1.6162
Epoch 120: loss upper: -27.4412, hypergrad norm: 4.5046e-05,alpha: 13.3980, step time: 1.6213
Epoch 121: loss upper: -27.4412, hypergrad norm: 4.3675e-05,alpha: 13.3980, step time: 1.4675
Epoch 122: loss upper: -27.4412, hypergrad norm: 4.2352e-05,alpha: 13.3981, step time: 1.5139
Epoch 123: loss upper: -27.4412, hypergrad norm: 4.1075e-05,alpha: 13.3981, step time: 1.5103
Epoch 124: loss upper: -27.4412, hypergrad norm: 3.9848e-05,alpha: 13.3981, step time: 1.8138
Epoch 125: loss upper: -27.4412, hypergrad norm: 3.8666e-05,alpha: 13.3981, step time: 1.6408
Epoch 126: loss upper: -27.4412, hypergrad norm: 3.7533e-05,alpha: 13.3981, step time: 1.6381
Epoch 127: loss upper: -27.4412, hypergrad norm: 3.6450e-05,alpha: 13.3981, step time: 1.6553
Epoch 128: loss upper: -27.4412, hypergrad norm: 3.5393e-05,alpha: 13.3981, step time: 1.6735
Epoch 129: loss upper: -27.4412, hypergrad norm: 3.4363e-05,alpha: 13.3981, step time: 1.6012
Epoch 130: loss upper: -27.4412, hypergrad norm: 3.3382e-05,alpha: 13.3981, step time: 1.5456
Epoch 131: loss upper: -27.4412, hypergrad norm: 3.2432e-05,alpha: 13.3981, step time: 1.7113
Epoch 132: loss upper: -27.4412, hypergrad norm: 3.1522e-05,alpha: 13.3981, step time: 1.5755
Epoch 133: loss upper: -27.4412, hypergrad norm: 3.0638e-05,alpha: 13.3981, step time: 1.6159
Epoch 134: loss upper: -27.4412, hypergrad norm: 2.9786e-05,alpha: 13.3981, step time: 1.6819
Epoch 135: loss upper: -27.4412, hypergrad norm: 2.8966e-05,alpha: 13.3981, step time: 1.7054
Epoch 136: loss upper: -27.4412, hypergrad norm: 2.8168e-05,alpha: 13.3981, step time: 1.6831
Epoch 137: loss upper: -27.4412, hypergrad norm: 2.7401e-05,alpha: 13.3981, step time: 1.8318
Epoch 138: loss upper: -27.4412, hypergrad norm: 2.6665e-05,alpha: 13.3981, step time: 1.6315
Epoch 139: loss upper: -27.4412, hypergrad norm: 2.5942e-05,alpha: 13.3981, step time: 1.5035
Epoch 140: loss upper: -27.4413, hypergrad norm: 2.5249e-05,alpha: 13.3981, step time: 1.7290
Epoch 141: loss upper: -27.4413, hypergrad norm: 2.4574e-05,alpha: 13.3981, step time: 1.7870
Epoch 142: loss upper: -27.4412, hypergrad norm: 2.3927e-05,alpha: 13.3981, step time: 1.5883
Epoch 143: loss upper: -27.4412, hypergrad norm: 2.3300e-05,alpha: 13.3981, step time: 1.5318
Epoch 144: loss upper: -27.4413, hypergrad norm: 2.2689e-05,alpha: 13.3981, step time: 1.6665
Epoch 145: loss upper: -27.4413, hypergrad norm: 2.2115e-05,alpha: 13.3981, step time: 1.7915
Epoch 146: loss upper: -27.4412, hypergrad norm: 2.1532e-05,alpha: 13.3981, step time: 1.5948
Epoch 147: loss upper: -27.4413, hypergrad norm: 2.0983e-05,alpha: 13.3981, step time: 1.6683
Epoch 148: loss upper: -27.4413, hypergrad norm: 2.0448e-05,alpha: 13.3981, step time: 1.6726
Epoch 149: loss upper: -27.4413, hypergrad norm: 1.9938e-05,alpha: 13.3981, step time: 1.7342
Epoch 150: loss upper: -27.4413, hypergrad norm: 1.9433e-05,alpha: 13.3981, step time: 1.6698
Epoch 151: loss upper: -27.4413, hypergrad norm: 1.8945e-05,alpha: 13.3981, step time: 1.7956
Epoch 152: loss upper: -27.4413, hypergrad norm: 1.8473e-05,alpha: 13.3981, step time: 1.4014
Epoch 153: loss upper: -27.4413, hypergrad norm: 1.8017e-05,alpha: 13.3981, step time: 1.4838
Epoch 154: loss upper: -27.4413, hypergrad norm: 1.7574e-05,alpha: 13.3981, step time: 1.7246
Epoch 155: loss upper: -27.4413, hypergrad norm: 1.7147e-05,alpha: 13.3981, step time: 1.7305
Epoch 156: loss upper: -27.4413, hypergrad norm: 1.6731e-05,alpha: 13.3981, step time: 1.4782
Epoch 157: loss upper: -27.4413, hypergrad norm: 1.6328e-05,alpha: 13.3981, step time: 1.7216
Epoch 158: loss upper: -27.4413, hypergrad norm: 1.5936e-05,alpha: 13.3981, step time: 1.6311
Epoch 159: loss upper: -27.4413, hypergrad norm: 1.5561e-05,alpha: 13.3981, step time: 1.6311
Epoch 160: loss upper: -27.4413, hypergrad norm: 1.5188e-05,alpha: 13.3981, step time: 1.6984
Epoch 161: loss upper: -27.4413, hypergrad norm: 1.4826e-05,alpha: 13.3981, step time: 1.7458
Epoch 162: loss upper: -27.4413, hypergrad norm: 1.4483e-05,alpha: 13.3981, step time: 1.6113
Epoch 163: loss upper: -27.4413, hypergrad norm: 1.4144e-05,alpha: 13.3981, step time: 1.7412
Epoch 164: loss upper: -27.4413, hypergrad norm: 1.3815e-05,alpha: 13.3981, step time: 1.5487
Epoch 165: loss upper: -27.4413, hypergrad norm: 1.3495e-05,alpha: 13.3981, step time: 1.3974
Epoch 166: loss upper: -27.4413, hypergrad norm: 1.3189e-05,alpha: 13.3981, step time: 1.5484
Epoch 167: loss upper: -27.4413, hypergrad norm: 1.2885e-05,alpha: 13.3981, step time: 1.7265
Epoch 168: loss upper: -27.4413, hypergrad norm: 1.2594e-05,alpha: 13.3981, step time: 1.5006
Epoch 169: loss upper: -27.4413, hypergrad norm: 1.2316e-05,alpha: 13.3981, step time: 1.4859
Epoch 170: loss upper: -27.4413, hypergrad norm: 1.2035e-05,alpha: 13.3981, step time: 1.4432
Epoch 171: loss upper: -27.4413, hypergrad norm: 1.1762e-05,alpha: 13.3981, step time: 1.5939
Epoch 172: loss upper: -27.4413, hypergrad norm: 1.1505e-05,alpha: 13.3981, step time: 1.5595
Epoch 173: loss upper: -27.4413, hypergrad norm: 1.1251e-05,alpha: 13.3981, step time: 1.5955
Epoch 174: loss upper: -27.4413, hypergrad norm: 1.1007e-05,alpha: 13.3981, step time: 1.7228
Epoch 175: loss upper: -27.4413, hypergrad norm: 1.0764e-05,alpha: 13.3981, step time: 1.6939
Epoch 176: loss upper: -27.4413, hypergrad norm: 1.0527e-05,alpha: 13.3981, step time: 1.6392
Epoch 177: loss upper: -27.4413, hypergrad norm: 1.0301e-05,alpha: 13.3981, step time: 1.7399
Epoch 178: loss upper: -27.4413, hypergrad norm: 1.0081e-05,alpha: 13.3981, step time: 1.6103
Epoch 179: loss upper: -27.4413, hypergrad norm: 9.8671e-06,alpha: 13.3981, step time: 1.7077
Epoch 180: loss upper: -27.4413, hypergrad norm: 9.6577e-06,alpha: 13.3981, step time: 1.7061
Epoch 181: loss upper: -27.4413, hypergrad norm: 9.4501e-06,alpha: 13.3981, step time: 1.7583
Epoch 182: loss upper: -27.4413, hypergrad norm: 9.2574e-06,alpha: 13.3981, step time: 1.6663
Epoch 183: loss upper: -27.4413, hypergrad norm: 9.0600e-06,alpha: 13.3981, step time: 1.6442
Epoch 184: loss upper: -27.4413, hypergrad norm: 8.8713e-06,alpha: 13.3981, step time: 1.5987
Epoch 185: loss upper: -27.4413, hypergrad norm: 8.6889e-06,alpha: 13.3981, step time: 1.6589
Epoch 186: loss upper: -27.4413, hypergrad norm: 8.5126e-06,alpha: 13.3981, step time: 1.8286
Epoch 187: loss upper: -27.4413, hypergrad norm: 8.3361e-06,alpha: 13.3981, step time: 1.6586
Epoch 188: loss upper: -27.4413, hypergrad norm: 8.1669e-06,alpha: 13.3981, step time: 1.3821
Epoch 189: loss upper: -27.4413, hypergrad norm: 8.0029e-06,alpha: 13.3981, step time: 1.6042
Epoch 190: loss upper: -27.4413, hypergrad norm: 7.8411e-06,alpha: 13.3981, step time: 1.7453
Epoch 191: loss upper: -27.4413, hypergrad norm: 7.6847e-06,alpha: 13.3981, step time: 1.6378
Epoch 192: loss upper: -27.4413, hypergrad norm: 7.5334e-06,alpha: 13.3981, step time: 1.5874
Epoch 193: loss upper: -27.4413, hypergrad norm: 7.3853e-06,alpha: 13.3981, step time: 1.5537
Epoch 194: loss upper: -27.4413, hypergrad norm: 7.2420e-06,alpha: 13.3981, step time: 1.5487
Epoch 195: loss upper: -27.4413, hypergrad norm: 7.0963e-06,alpha: 13.3981, step time: 1.5766
Epoch 196: loss upper: -27.4413, hypergrad norm: 6.9557e-06,alpha: 13.3981, step time: 1.6182
Epoch 197: loss upper: -27.4413, hypergrad norm: 6.8240e-06,alpha: 13.3981, step time: 1.8237
Epoch 198: loss upper: -27.4413, hypergrad norm: 6.6928e-06,alpha: 13.3981, step time: 1.4853
Epoch 199: loss upper: -27.4413, hypergrad norm: 6.5668e-06,alpha: 13.3981, step time: 1.5919
Epoch 200: loss upper: -27.4413, hypergrad norm: 6.4393e-06,alpha: 13.3981, step time: 1.9040
Epoch 201: loss upper: -27.4413, hypergrad norm: 6.3167e-06,alpha: 13.3981, step time: 1.7631
Epoch 202: loss upper: -27.4413, hypergrad norm: 6.1989e-06,alpha: 13.3981, step time: 1.4687
Epoch 203: loss upper: -27.4413, hypergrad norm: 6.0813e-06,alpha: 13.3981, step time: 1.6953
Epoch 204: loss upper: -27.4413, hypergrad norm: 5.9668e-06,alpha: 13.3981, step time: 1.6276
Epoch 205: loss upper: -27.4413, hypergrad norm: 5.8593e-06,alpha: 13.3981, step time: 1.6955
Epoch 206: loss upper: -27.4413, hypergrad norm: 5.7489e-06,alpha: 13.3981, step time: 1.3166
Epoch 207: loss upper: -27.4413, hypergrad norm: 5.6466e-06,alpha: 13.3981, step time: 1.7167
Epoch 208: loss upper: -27.4413, hypergrad norm: 5.5432e-06,alpha: 13.3981, step time: 1.5138
Epoch 209: loss upper: -27.4413, hypergrad norm: 5.4406e-06,alpha: 13.3981, step time: 1.6559
Epoch 210: loss upper: -27.4413, hypergrad norm: 5.3430e-06,alpha: 13.3981, step time: 1.5908
